wxDVFileHeaderVer.1
CONDITIONED_ZONE_Zone Air Temperature,CONDITIONED_ZONE_Zone Electric Equipment Total Heating Rate,CONVECTIVE_LOAD_SCHEDULE_Schedule Value,COOLINGLOAD_VALUE_Schedule Value,HVAC_SCHEDULE_Schedule Value,MEASURED_CHAMBER_TEMPERATURE_Schedule Value,MEASURED_EXTERNAL_TEMPERATURE_Schedule Value,MEASURED_TOTAL_HEAT_GAIN_Schedule Value,RADIATION_LOAD_SCHEDULE_Schedule Value,Environment_Site Outdoor Air Drybulb Temperature,CONDITIONED_SPACE_CONVECTIVEINTERNALGAIN_Electric Equipment Electric Power,CONDITIONED_SPACE_COOLINGGAIN_Electric Equipment Electric Power,CONDITIONED_SPACE_RADIATIONINTERNALGAIN_Electric Equipment Electric Power
83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333,83.98333
0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667
C,W,_,_,_,C,C,W,_,C,W,W,W
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.2,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.20333333333333,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.206666666666667,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.209999999999997,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.213333333333335,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.216666666666665,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.220000000000002,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.223333333333333,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.226666666666667,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.23,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.23333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.236666666666665,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.24,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.243333333333332,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.246666666666663,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.25,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.253333333333334,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.256666666666668,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.259999999999998,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.263333333333332,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.266666666666666,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.27,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.273333333333333,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.276666666666667,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.28,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.28333333333333,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.28666666666667,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.290000000000003,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.29333333333333,26.119999999999997,0.0,0.0
50.549999999999706,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.296666666666663,26.119999999999997,0.0,0.0
50.549999999999706,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.299999999999997,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.303333333333335,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.306666666666665,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.310000000000002,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.313333333333333,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.316666666666663,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.319999999999997,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.32333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.326666666666664,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.33,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.333333333333332,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.336666666666666,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.34,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.343333333333334,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.346666666666668,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.349999999999998,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.35333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.356666666666666,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.36,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.36333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.366666666666667,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.369999999999997,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.37333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.376666666666665,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.38,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.383333333333333,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.386666666666663,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.389999999999997,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.39333333333333,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.396666666666665,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.4,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.404999999999998,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.409999999999997,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.414999999999996,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.419999999999998,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.424999999999997,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.43,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.435,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.44,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.445,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.45,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.455,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.46,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.464999999999996,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.469999999999995,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.474999999999998,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.480000000000004,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.485,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.49,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.494999999999997,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.5,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.505,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.509999999999998,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.515,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.519999999999996,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.525,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.53,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.535000000000004,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.54,26.119999999999997,0.0,0.0
50.549999999999685,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.544999999999998,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.549999999999997,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.555,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.56,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.564999999999998,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.57,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.574999999999996,26.119999999999997,0.0,0.0
50.54999999999969,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.58,26.119999999999997,0.0,0.0
50.5499999999997,26.119999999999997,0.2612,0.0,1.0,50.55,50.55,26.12,0.0,29.585,26.119999999999997,0.0,0.0
